recipe_id,heat_process,yield
JEGJ,70°C for 10 min,92.97
Y6GY,Unknown,99.39
HFMK,70°C for 10 min,99.04
XH4A,20°C for 60 min,94.61
A41E,Unknown,55.43
Q5LS,50°C for 10 min,97.08
K9BV,Unknown,90.74
MIA2,Unknown,92.06
W012,Unknown,90.29
29TA,Unknown,97.04
T5VM,70°C for 10 min,96.95
5QOE,Unknown,95.83
9DSB,Unknown,33.88
3U84,Unknown,99.65
PFSV,Unknown,96.35
7RHI,Unknown,93.85
K5IT,Freezing for 20 min,40.69
PSV9,Unknown,91.09
JX22,Unknown,99.33
07J3,Unknown,98.56
WKVH,Unknown,99.91
EOHH,Freezing for 20 min,97.85
7WRK,Unknown,96.49
V0RK,Unknown,46.13
EHOG,50°C for 10 min,96.97
X0DF,Unknown,99.5
36SE,Unknown,30.94
GEEJ,50°C for 10 min,90.9
S1I4,Unknown,92.17
DY5O,50°C for 10 min,92.45
DXG2,50°C for 10 min,97.33
Z9JO,Freezing for 20 min,98.55
EFI1,Unknown,94.52
WIFD,70°C for 10 min,93.21
HSB0,Unknown,98.2
TAR6,20°C for 60 min,34.37
7Z8B,Unknown,91.67
4DIT,Steaming,94.9
VK11,Steaming,93.78
DRV6,Freezing for 20 min,96.29
0YHV,Unknown,95.68
TMT2,Unknown,94.06
A2FN,20°C for 60 min,99.84
I0A7,Freezing for 20 min,74.3
GLQE,Unknown,97.15
NZ56,Unknown,90.8
AJA1,Unknown,92.84
KZ2N,Steaming,91.97
K902,Freezing for 20 min,90.91
R8K9,Unknown,99.45
C796,Steaming,95.54
ODUC,Unknown,92.18
5USI,Unknown,85.77
T1W1,Unknown,99.04
5JKL,Unknown,99.6
ZMR8,Unknown,99.02
NJ8Q,Unknown,95.21
0S43,Freezing for 20 min,90.24
UM1E,Unknown,90.94
LVEU,70°C for 10 min,90.85
OC5J,Freezing for 20 min,93.77
SJ47,70°C for 10 min,92.05
8UMI,Unknown,90.33
QBN2,Steaming,95.78
30CM,Unknown,99.85
UAVE,Unknown,98.81
H70G,Unknown,94.76
S827,Unknown,90.0
B64C,Unknown,90.63
Y1P7,Unknown,96.04
5ODI,20°C for 60 min,96.32
HXUY,Unknown,97.47
1NTG,Unknown,96.36
NDLL,Unknown,98.32
6Q2B,Unknown,99.12
IEPO,50°C for 10 min,88.66
QX8T,Unknown,93.35
R0Q1,Unknown,97.75
0MUS,Unknown,92.11
HUKN,Steaming,94.91
YYBO,Freezing for 20 min,92.07
KBKN,Unknown,92.57
8H9D,Unknown,98.65
1XDB,Unknown,97.15
14UK,Unknown,98.26
EBF1,Unknown,35.51
Z0MS,Unknown,90.12
VLB1,Steaming,93.01
YAZ6,20°C for 60 min,91.44
1636,Unknown,27.07
E4IY,Unknown,98.87
8Z97,Unknown,93.67
1U2K,Unknown,90.09
BHDH,Unknown,98.52
S1U6,Unknown,91.7
8VCK,Unknown,91.67
OAJI,Unknown,97.01
6U8N,Unknown,92.81
U6S2,Unknown,94.37
TEU6,Unknown,98.32
JCWZ,Unknown,92.25
GL25,Unknown,91.73
23PB,Unknown,92.63
R2OI,Unknown,91.44
IO88,Unknown,97.38
AQP1,Steaming,90.3
90QC,Unknown,98.11
ISJZ,20°C for 60 min,98.1
2HOM,20°C for 60 min,93.76
P99R,Unknown,93.87
7JF5,Unknown,38.74
LHFM,Unknown,91.15
9H5V,Steaming,91.76
WXAD,20°C for 60 min,92.54
O2LG,50°C for 10 min,97.69
3QQS,Unknown,97.37
9E9G,70°C for 10 min,98.45
STYI,Unknown,98.45
N8TG,Unknown,95.31
1A1H,Unknown,95.3
RQ53,Unknown,98.21
YMBT,Unknown,93.26
GJI0,Unknown,97.11
V3AG,Unknown,93.18
QD38,Unknown,94.6
RLN9,20°C for 60 min,93.88
FGSQ,70°C for 10 min,97.4
9MYG,20°C for 60 min,96.64
FK1D,Unknown,91.96
QMUY,Unknown,98.03
D1JO,Unknown,99.08
1C40,Unknown,89.59
LE8A,20°C for 60 min,99.1
LB17,50°C for 10 min,92.36
WM2N,70°C for 10 min,90.58
ESF7,Unknown,31.11
YBCB,Freezing for 20 min,60.91
P2JU,Unknown,95.85
ZUL1,Unknown,93.91
0GKH,20°C for 60 min,90.81
9X22,Unknown,99.04
ZF0N,Steaming,98.31
V71B,Unknown,97.95
0Y2W,Unknown,98.6
20UX,Unknown,93.39
N23H,Unknown,94.01
U5SQ,Unknown,91.91
G00Z,70°C for 10 min,91.0
DWNP,Unknown,98.82
D7WG,70°C for 10 min,96.44
SKFY,Unknown,92.75
RL42,Unknown,98.56
EZMU,Unknown,91.14
QZXV,Unknown,46.28
CV3N,20°C for 60 min,97.85
33OX,Unknown,94.22
0ALU,70°C for 10 min,96.15
6K34,50°C for 10 min,95.37
3RDP,Unknown,97.78
ECQK,Unknown,78.84
AECG,Unknown,99.51
XJD7,Freezing for 20 min,99.35
8WXM,Unknown,95.35
MBH1,Unknown,91.88
7Z97,Steaming,96.98
IMF7,20°C for 60 min,98.13
782J,Unknown,94.52
7JQE,Unknown,94.42
CUAD,Unknown,92.19
6F4C,Unknown,57.43
QTFP,Unknown,97.66
VP7G,Unknown,99.13
01EC,Unknown,98.71
T5UU,Unknown,98.65
KYVK,Unknown,94.51
NZ1M,Unknown,92.84
K7E4,Unknown,92.72
ZA1L,Unknown,92.27
4RYZ,Freezing for 20 min,94.66
TMJ6,Unknown,90.5
E34C,Unknown,94.45
7TTW,Unknown,97.01
KMKN,Unknown,95.67
1YYL,Unknown,39.44
BR3N,Unknown,23.48
ZP7O,Steaming,95.42
YUVY,70°C for 10 min,96.64
QC61,Freezing for 20 min,93.49
N3PV,50°C for 10 min,96.04
2UUD,70°C for 10 min,97.81
Z7XI,Unknown,42.1
KB7G,Unknown,98.66
WADC,Unknown,98.22
530P,Unknown,90.24
REJ1,Unknown,98.1
8XX0,Unknown,93.36
W00E,Unknown,98.03
R03F,20°C for 60 min,95.59
KL1R,Steaming,98.0
NO0Y,20°C for 60 min,97.09
2OJA,Unknown,95.8
78QS,20°C for 60 min,98.63
PVQX,Unknown,91.58
HSTB,Unknown,89.53
WADA,Steaming,97.04
GDVN,50°C for 10 min,93.49
5R8L,50°C for 10 min,99.6
KMX9,Freezing for 20 min,95.64
Q4T1,Unknown,52.02
ISIB,Unknown,93.02
WTGQ,Unknown,90.02
CVGB,20°C for 60 min,98.21
QKUZ,Unknown,95.2
4UMV,Steaming,96.92
Z9WY,Unknown,95.74
CWQ2,Freezing for 20 min,95.16
QG91,Unknown,97.81
TB62,Unknown,99.45
Y6N6,Unknown,99.14
GB6R,Freezing for 20 min,94.79
NALC,Unknown,93.11
0N9F,Unknown,48.4
HWAQ,Unknown,97.09
YY9I,Unknown,96.63
CO5M,Steaming,94.13
JFXO,Unknown,93.16
NA4B,Unknown,90.53
KERE,Unknown,93.92
ZASS,Unknown,95.93
7P7G,Unknown,94.47
92AK,Unknown,98.14
U4XB,Unknown,97.81
AXRZ,Unknown,93.18
22LX,50°C for 10 min,99.26
VP5Q,Unknown,99.04
FEKT,Unknown,91.46
5SYU,Unknown,97.48
LFNI,Freezing for 20 min,90.79
ZLMG,Unknown,94.75
891Z,Unknown,90.74
TJ2F,Steaming,81.36
JXGD,Unknown,94.04
Z7M3,Unknown,90.81
MZJQ,50°C for 10 min,93.46
DLD9,Unknown,94.93
59WJ,20°C for 60 min,91.64
08D5,70°C for 10 min,98.58
XG20,Unknown,94.64
T4SN,Unknown,99.04
C24B,Unknown,98.71
R518,20°C for 60 min,91.91
PTCW,70°C for 10 min,78.21
SPXP,70°C for 10 min,99.67
4AWX,Unknown,97.58
P0OS,70°C for 10 min,94.57
Y44B,Unknown,93.48
Q6TY,Unknown,94.08
RJRG,20°C for 60 min,95.11
UOD6,Freezing for 20 min,92.26
71YJ,Unknown,91.47
JNG9,Unknown,93.89
8KO4,Unknown,92.59
DI9L,Freezing for 20 min,91.96
JPZY,Unknown,90.79
41UT,Unknown,93.77
BNKL,Steaming,93.08
M2X2,Unknown,92.67
IHP9,Unknown,97.29
HS5O,Unknown,98.75
8TPY,Unknown,92.16
V9GU,Unknown,98.68
BMB8,Unknown,98.55
WJ0U,Unknown,95.34
T2LL,Unknown,95.12
GN3Q,Unknown,93.69
IIZ2,Unknown,98.81
54TR,Unknown,97.79
868S,Unknown,94.02
4MH2,70°C for 10 min,92.76
327U,Unknown,90.24
JVX3,Unknown,93.27
9JI1,Unknown,60.44
M156,Unknown,99.55
9Z6Z,20°C for 60 min,95.57
1OXG,50°C for 10 min,90.83
PNJM,Unknown,92.46
CHA5,Unknown,93.86
AHAO,Freezing for 20 min,95.56
YYS3,Unknown,97.89
5UWC,Unknown,92.67
V1HM,Steaming,97.88
RLIT,Unknown,98.11
JAUK,Unknown,91.29
4MI1,70°C for 10 min,98.52
06YF,Unknown,99.32
5TBG,Unknown,93.18
NE7Y,Freezing for 20 min,94.56
0CTY,Unknown,98.71
HSRC,Unknown,90.11
KQFA,Unknown,98.75
COS0,20°C for 60 min,95.44
6SFH,20°C for 60 min,97.96
WTFF,Freezing for 20 min,94.76
4R3K,70°C for 10 min,97.67
X3MY,50°C for 10 min,97.38
TCZ6,Steaming,93.86
PZQP,Freezing for 20 min,91.1
FFWL,70°C for 10 min,97.1
530B,Unknown,97.91
WEY5,Unknown,97.91
OR1D,Unknown,96.73
GP8S,Unknown,92.05
AE3I,50°C for 10 min,94.2
1NKK,Unknown,96.46
HVU2,20°C for 60 min,98.33
6JBJ,Unknown,98.58
AG6I,Unknown,97.92
O9NQ,20°C for 60 min,95.49
KVBX,Unknown,91.36
YDYI,Unknown,93.14
FQ6N,Freezing for 20 min,92.12
Z90E,Unknown,94.23
Z77I,Unknown,93.8
7PCU,Unknown,100.0
WFLQ,70°C for 10 min,93.24
AM1S,Unknown,99.32
J4R2,Unknown,99.56
U2VM,Unknown,94.53
MRSR,Unknown,94.35
3DYY,Unknown,90.06
R2BC,Unknown,90.6
IDLZ,Unknown,99.61
ZCVU,50°C for 10 min,26.64
I4XA,Unknown,98.01
49SC,Unknown,94.73
WFLV,Unknown,28.91
WMLS,70°C for 10 min,94.28
C3ZQ,Unknown,92.25
ONVT,Freezing for 20 min,93.16
8VFO,Unknown,96.13
V8BP,20°C for 60 min,93.04
9PIG,70°C for 10 min,96.81
AZZ5,Unknown,97.65
L01V,Unknown,76.5
PMW0,50°C for 10 min,22.07
V7PM,Unknown,99.69
TQVE,50°C for 10 min,99.69
BTZ7,Unknown,97.51
IF4P,70°C for 10 min,97.13
F8T7,70°C for 10 min,98.06
GBH2,Unknown,95.72
NNXM,Unknown,93.54
JGPV,Unknown,96.15
Y3MO,Unknown,99.97
9TYN,20°C for 60 min,98.73
JXT7,Steaming,95.29
OPOS,Unknown,98.28
0CES,Freezing for 20 min,78.21
AL5S,50°C for 10 min,91.45
Y8XN,Freezing for 20 min,93.56
8ZNN,Unknown,92.26
IL4E,Unknown,92.59
8637,70°C for 10 min,95.83
T597,Unknown,96.49
8DV9,Unknown,92.81
PY70,Unknown,97.86
X74U,Freezing for 20 min,91.59
ZUIQ,Unknown,91.54
8EIP,Unknown,96.67
XC2Y,Unknown,97.08
WB8E,Unknown,59.54
XOM4,Unknown,98.73
Y15V,70°C for 10 min,90.03
NOE3,Unknown,92.85
KN1F,Unknown,95.85
1VLG,Unknown,98.68
8FHN,Unknown,96.88
0QDT,Unknown,95.03
JR7W,Unknown,97.38
OV5T,Unknown,95.17
D653,Unknown,90.94
FBBF,Steaming,94.22
SCS0,20°C for 60 min,92.07
SB9Q,Unknown,60.8
4RRE,Unknown,99.19
OX2T,Unknown,59.76
1QWT,Unknown,91.98
XBKH,Unknown,91.12
S7SJ,70°C for 10 min,94.08
2FOZ,70°C for 10 min,34.46
0MF7,Unknown,94.28
FIOM,Unknown,32.24
7R1J,Unknown,91.32
UZPO,Unknown,95.54
3N3Z,Unknown,95.3
0YVU,Unknown,92.48
9K7J,Unknown,95.16
M42P,Unknown,51.32
YX2J,20°C for 60 min,99.7
IN36,50°C for 10 min,61.81
5PS7,Freezing for 20 min,90.11
QQO1,Steaming,94.84
7BGD,Unknown,99.81
3Q25,Unknown,91.51
DF7N,Unknown,99.24
KLN3,70°C for 10 min,33.83
0BRO,Unknown,92.11
3L0W,Unknown,73.59
1FPQ,Unknown,99.17
5TW7,70°C for 10 min,95.1
AW6F,Freezing for 20 min,91.04
XKP7,20°C for 60 min,97.85
ZXTX,70°C for 10 min,91.06
93TD,Unknown,98.33
TOHJ,Unknown,92.01
5054,50°C for 10 min,93.06
QLKX,Unknown,94.81
52Z4,Unknown,96.01
8FI6,70°C for 10 min,93.2
1E43,20°C for 60 min,96.55
9JQ0,70°C for 10 min,95.48
9KIF,Unknown,93.95
XHMN,Unknown,94.06
ZMH8,Steaming,98.91
6PB7,50°C for 10 min,93.28
CBGE,Unknown,95.52
SKRB,Unknown,93.57
RDEN,Unknown,96.29
QMBD,20°C for 60 min,95.94
5TPD,Unknown,92.57
Z0QY,50°C for 10 min,96.34
1Q12,Unknown,97.67
0EWK,Unknown,98.73
C2AJ,Unknown,97.81
DQVT,Unknown,94.14
5WQ5,Unknown,92.03
VR7G,Steaming,92.55
HNRP,Unknown,98.37
DSSL,Unknown,98.69
UXI3,Unknown,97.09
X724,Unknown,90.98
K7ZP,Freezing for 20 min,96.3
85XG,Freezing for 20 min,90.68
K41Y,Unknown,97.77
UWQW,Unknown,96.31
EA7Z,50°C for 10 min,98.44
FQDD,Freezing for 20 min,95.91
XQYP,70°C for 10 min,90.57
OMFB,Unknown,93.17
KH9U,Unknown,24.34
WX9V,Unknown,91.31
1TT5,Unknown,97.41
XLKE,Steaming,96.6
124B,Unknown,79.39
5WYT,Unknown,98.31
71O0,Unknown,94.49
C84C,Freezing for 20 min,99.0
07WY,Unknown,99.87
Z63N,Unknown,93.59
3EGY,Unknown,94.58
J9UY,Unknown,89.01
SM7V,Unknown,93.66
NP2V,50°C for 10 min,97.16
5FX5,Freezing for 20 min,74.68
VV3F,Unknown,95.06
1C7S,Unknown,90.05
ERID,Unknown,95.52
B0EL,Unknown,93.65
FEPA,70°C for 10 min,95.83
Q24E,Unknown,98.51
0WCI,Unknown,91.61
JAAO,Unknown,90.16
RID6,Unknown,95.6
U13J,Unknown,92.32
H044,Unknown,92.05
H6B4,70°C for 10 min,96.72
9DEX,Unknown,99.52
U2Y1,Unknown,97.53
3U53,Freezing for 20 min,92.57
6O66,Unknown,94.08
PLPW,Unknown,94.64
6P6A,Unknown,92.71
ZK1A,Unknown,95.88
3BON,Unknown,99.1
GZ8Z,Unknown,95.98
OMWL,Freezing for 20 min,78.39
QFDK,Unknown,92.07
7KJA,Unknown,98.37
31GC,Unknown,98.16
4OEH,Unknown,99.87
7MYR,70°C for 10 min,91.96
WV04,50°C for 10 min,98.17
CBA4,Unknown,97.9
440W,Unknown,98.74
JCWG,Unknown,93.1
5Q48,Unknown,99.88
J03E,Unknown,54.23
H31C,Freezing for 20 min,99.86
BFOW,70°C for 10 min,98.26
GJ6N,Unknown,90.61
J3RH,Unknown,62.3
K7MO,Unknown,93.56
R0MY,Unknown,91.19
611L,Unknown,90.24
RXMS,Unknown,99.74
JP3B,50°C for 10 min,96.93
S3DL,Unknown,91.92
IJ2P,Freezing for 20 min,95.32
BZ68,50°C for 10 min,92.64
91N2,Unknown,97.06
PY4F,50°C for 10 min,96.72
LL8U,70°C for 10 min,93.2
GQU3,50°C for 10 min,95.79
642Q,Unknown,92.76
NYQS,70°C for 10 min,35.6
8IDA,Unknown,93.29
PPUR,50°C for 10 min,93.19
KA7M,Steaming,97.29
L5QM,Unknown,92.79
8BYJ,Unknown,98.38
F96Y,70°C for 10 min,97.03
V22I,Steaming,94.52
WNI9,70°C for 10 min,92.58
JL5Y,Unknown,76.66
NZLF,Unknown,90.38
9XO6,Unknown,91.23
U9I3,Unknown,94.82
UI4L,Unknown,95.32
SY3Q,Steaming,93.53
OY3D,Unknown,95.6
VJBP,Unknown,95.39
08W2,70°C for 10 min,91.28
2CAT,Unknown,95.12
Y2VA,Unknown,98.94
6A84,Unknown,92.05
WT45,Unknown,90.9
WS2V,Unknown,95.65
44N7,Unknown,23.43
ZP9U,Unknown,92.42
LJUU,Freezing for 20 min,99.55
79ED,Unknown,95.84
TJ44,Unknown,99.4
XBMN,70°C for 10 min,92.41
5VX5,Unknown,99.82
ZDI6,20°C for 60 min,97.84
HB6R,Unknown,93.27
07V5,Unknown,96.05
C1CP,Unknown,97.15
42NQ,Steaming,93.42
UJXO,Unknown,92.3
VX6G,50°C for 10 min,98.68
K30M,Unknown,99.16
S6CI,50°C for 10 min,40.91
U8J0,70°C for 10 min,90.09
94FY,Steaming,76.68
RA47,Unknown,98.84
KQNP,Unknown,93.1
NTQ4,Unknown,98.63
7ADA,20°C for 60 min,96.46
549N,Unknown,94.6
XFQ6,50°C for 10 min,94.98
1UPA,Unknown,92.8
IHVJ,Unknown,99.09
QKHG,Unknown,92.32
N4W4,Unknown,91.2
246L,70°C for 10 min,98.88
43IK,Unknown,98.69
CR5B,Unknown,95.41
7N6Q,Unknown,91.17
9GXU,Unknown,95.69
MIMG,Steaming,98.96
IQUF,Freezing for 20 min,92.97
C924,Unknown,90.13
NPUZ,Steaming,93.51
O99N,Unknown,97.0
V6B9,Unknown,95.02
BSYO,Unknown,93.1
R1M9,Unknown,70.08
77LT,Unknown,98.03
JJS9,Unknown,99.21
PZRU,Steaming,94.63
6WRZ,Unknown,95.11
723Q,Freezing for 20 min,99.72
PIUT,Unknown,96.67
I9PO,20°C for 60 min,93.42
GVR9,Unknown,90.79
HG1O,Unknown,95.26
MZP0,Unknown,96.79
BVP4,Unknown,69.12
C0MP,Unknown,91.18
KY1U,70°C for 10 min,98.17
HQL0,Unknown,92.67
RYUA,Unknown,95.98
FXQP,Unknown,93.47
C5W7,50°C for 10 min,96.85
B62R,50°C for 10 min,71.68
FU9X,Unknown,92.53
1QGA,Unknown,97.07
5PGI,Unknown,91.25
OZGG,Unknown,93.56
QJAD,Unknown,51.73
2ZDW,Freezing for 20 min,99.36
VTVG,50°C for 10 min,95.7
54QO,Steaming,93.93
HX8Z,Unknown,98.85
PTGW,Unknown,97.14
66WQ,20°C for 60 min,98.73
P42S,70°C for 10 min,94.48
K4YM,Unknown,99.82
U1X9,Unknown,94.91
FAAU,70°C for 10 min,96.63
A1SR,Unknown,92.79
YDZ3,Unknown,95.29
GNVA,Unknown,98.58
0RWC,Unknown,94.84
OGXO,Unknown,90.22
4IZ9,Freezing for 20 min,91.34
0D9M,Unknown,90.81
MC9S,Unknown,99.04
U431,70°C for 10 min,98.41
VAVB,Unknown,42.39
NR1M,Unknown,94.84
RFKH,Unknown,99.85
AYEV,Unknown,93.67
OZUY,20°C for 60 min,93.67
TDDR,Unknown,45.48
ZCEZ,Unknown,91.82
WA4P,Unknown,98.77
NKEI,Unknown,96.46
MZH8,70°C for 10 min,91.82
82RJ,70°C for 10 min,99.93
A2YY,Unknown,95.27
7NHB,Steaming,98.34
PTRD,Unknown,90.35
956Y,70°C for 10 min,98.56
ODE4,Unknown,96.72
M218,70°C for 10 min,95.36
OXLY,70°C for 10 min,95.23
STFA,Steaming,99.56
VB4F,Unknown,62.71
8LV4,Unknown,93.49
7HQ6,Unknown,90.37
TVZY,70°C for 10 min,92.94
QSJ2,Steaming,97.57
96KZ,Unknown,31.62
NJMI,Unknown,98.51
8BFS,Steaming,98.14
ADIY,Unknown,97.87
WTJ7,20°C for 60 min,96.41
EJ0Z,Freezing for 20 min,93.75
TT1T,Unknown,90.28
8PMS,Unknown,92.4
HVWR,Unknown,98.29
90G4,Unknown,93.79
X5C8,70°C for 10 min,95.52
Q5QE,Unknown,99.29
K3C2,Unknown,97.21
8ZFR,Unknown,95.52
BT7G,Unknown,93.67
C2QX,Unknown,91.81
W5ZQ,Steaming,94.15
HRV8,20°C for 60 min,99.94
8AVT,Unknown,25.41
W0CK,Unknown,95.93
9EX0,20°C for 60 min,99.48
EE6W,Unknown,91.94
URCU,Freezing for 20 min,96.11
MK8Y,Unknown,93.49
EPFJ,Unknown,24.5
1WMM,50°C for 10 min,92.3
3J5C,50°C for 10 min,91.96
9G63,Unknown,96.14
I1AD,50°C for 10 min,96.66
JEAW,Unknown,94.96
GYAL,Unknown,96.07
XVDS,Unknown,90.42
S14I,50°C for 10 min,94.63
129T,Steaming,93.21
2HKJ,Steaming,24.49
US5Z,Freezing for 20 min,94.32
GCUN,Unknown,91.31
BK3S,Unknown,71.42
RGVX,Unknown,93.03
Q2JQ,Unknown,95.52
1VKO,Unknown,97.55
O88P,Unknown,91.97
0AZ2,Steaming,93.94
U1UM,Unknown,96.37
OF6D,Unknown,93.54
QH5H,Freezing for 20 min,96.97
0IZD,Unknown,82.87
IUXK,Unknown,98.27
WFXY,Freezing for 20 min,98.49
P3AK,Unknown,99.95
UMKV,Unknown,95.02
Y22R,Unknown,90.28
A5C4,Unknown,96.64
5YNS,50°C for 10 min,92.58
O2VA,Unknown,91.02
73NE,Unknown,93.91
OO51,Freezing for 20 min,82.32
U0AG,Steaming,49.09
HX2W,Unknown,91.52
M27X,Unknown,98.49
LRL4,Unknown,97.84
XY2G,Steaming,97.12
M1GJ,Unknown,98.99
BUCL,Steaming,91.77
TB45,Freezing for 20 min,96.93
AMHU,Freezing for 20 min,24.62
DQDO,Unknown,99.39
LNRO,Freezing for 20 min,97.42
WW0R,Unknown,94.94
HOIH,Unknown,44.26
GRYA,Unknown,96.26
J02I,Unknown,99.02
IDI0,Unknown,96.33
SEL5,70°C for 10 min,90.75
VZCT,Unknown,92.41
RLM9,Unknown,95.97
NUM2,20°C for 60 min,98.58
BN0N,Unknown,98.19
0X7S,Unknown,99.81
01GU,Freezing for 20 min,95.61
MZMZ,Unknown,94.75
ADWP,Unknown,94.57
4FRK,Unknown,91.78
JI6T,Unknown,90.9
EEDI,Unknown,90.82
35VW,Steaming,99.4
ANFF,Unknown,93.81
3WMJ,Unknown,92.73
T6Y9,Unknown,90.75
P7HB,Unknown,40.09
R2LS,Unknown,96.57
J5XR,Unknown,94.32
OYAX,Unknown,94.3
E2TE,Unknown,93.81
7D8G,Unknown,93.58
OPYA,Unknown,29.77
GQQ9,20°C for 60 min,99.49
HKDU,Unknown,93.26
1IT3,Unknown,97.96
Z779,50°C for 10 min,96.35
ATE1,Unknown,99.75
0XRR,50°C for 10 min,94.55
TSZN,Unknown,96.32
CL8T,20°C for 60 min,90.22
GW9B,Unknown,93.42
JGJX,Unknown,95.19
O7RO,Unknown,94.5
TUGM,Freezing for 20 min,95.17
7SS9,Unknown,90.32
Q4QQ,Unknown,98.79
JRGX,Unknown,90.23
QSGF,Unknown,92.38
K176,Unknown,98.96
73A9,Steaming,95.25
SUXE,20°C for 60 min,91.48
R34R,70°C for 10 min,93.09
K5GI,Unknown,93.15
1TWQ,50°C for 10 min,95.59
QSTT,Unknown,92.46
HUHW,Unknown,96.46
QK5N,Unknown,94.61
GSAK,Unknown,90.11
BUY4,Unknown,92.58
6ZPO,Unknown,99.85
47KR,Unknown,95.39
S1JD,70°C for 10 min,91.61
G8DR,Unknown,97.49
8WAP,Unknown,99.47
JJL5,Unknown,99.42
NLQ4,Steaming,39.33
9MVK,Steaming,37.12
86DH,Unknown,93.09
ZHDN,70°C for 10 min,92.63
X6I2,Unknown,92.41
UGH2,Unknown,95.54
DZZB,Unknown,99.08
UC7P,Steaming,98.26
E506,50°C for 10 min,21.49
KHPY,50°C for 10 min,93.16
1012,Unknown,90.82
ENRC,Unknown,90.82
8135,Unknown,99.5
1SWS,Unknown,98.37
DXBD,70°C for 10 min,93.35
02LO,Unknown,91.29
8LP9,Unknown,95.94
2BQ9,Unknown,95.55
LSYF,Freezing for 20 min,95.02
CLJ4,Unknown,96.14
PXO9,Unknown,36.99
B3WL,Unknown,93.9
3VR5,Unknown,95.25
5LA9,Unknown,95.11
0YGK,Unknown,95.17
YGD7,Unknown,98.67
6GRP,Unknown,95.62
K72L,Unknown,99.83
K43X,Unknown,97.88
MNGA,Freezing for 20 min,96.79
RLXB,Unknown,99.82
998X,Freezing for 20 min,95.23
FO25,Unknown,95.61
N0S0,Steaming,94.53
K5QM,20°C for 60 min,90.26
WROM,70°C for 10 min,27.52
IK06,70°C for 10 min,98.21
EOQ4,Unknown,96.21
CQXB,Unknown,92.1
MX2Y,50°C for 10 min,90.81
P6W3,Unknown,97.25
BRGA,Unknown,97.89
WVYR,Unknown,91.85
ZHCX,Unknown,40.38
MKJP,70°C for 10 min,94.96
9ZI5,Unknown,96.15
8QWB,Unknown,96.2
DW27,Freezing for 20 min,98.35
Q8S0,Steaming,94.36
X9GR,Unknown,76.38
DHRT,Unknown,97.87
B6G7,Unknown,96.96
OT1H,70°C for 10 min,98.32
Z6HX,Unknown,93.74
GV18,Unknown,96.61
NRMJ,Unknown,92.99
AGGW,50°C for 10 min,93.05
KTIV,Unknown,97.66
28X9,Unknown,91.59
JBIP,Unknown,91.03
P9Q6,Unknown,22.89
TP00,Unknown,92.4
F1D3,Freezing for 20 min,93.13
HYM6,Unknown,94.74
E69F,70°C for 10 min,92.43
EKSJ,Unknown,98.14
MTRX,Unknown,97.75
5V1P,Unknown,93.3
J844,Unknown,90.51
IXX6,20°C for 60 min,97.77
7631,Freezing for 20 min,91.61
7MA6,Freezing for 20 min,99.32
ZWMH,Unknown,96.72
BCP6,Unknown,95.4
WJCW,Unknown,81.19
EG29,20°C for 60 min,96.06
WPT5,Unknown,90.29
E31H,70°C for 10 min,98.08
T486,Unknown,93.56
8GMB,Unknown,94.75
FQSO,Unknown,98.4
0RQG,50°C for 10 min,92.48
X8WO,Freezing for 20 min,92.42
ZLKM,70°C for 10 min,94.47
KL7P,Unknown,94.79
502F,Freezing for 20 min,93.97
OX87,Steaming,90.01
MO01,Unknown,96.46
S4TD,Steaming,95.68
LLZJ,Unknown,97.13
2Y6O,70°C for 10 min,94.86
AXG5,Unknown,62.96
CO3L,Unknown,97.71
UDYN,Unknown,98.09
N5PO,Unknown,90.94
K0O7,Unknown,97.7
H93T,Unknown,96.4
6LRY,Unknown,90.87
C599,20°C for 60 min,91.22
W0U1,Steaming,93.87
EKZP,Freezing for 20 min,96.07
ICWD,Unknown,90.42
SJ45,Freezing for 20 min,90.42
ED8W,Unknown,93.22
BUAL,Unknown,96.39
EXET,Unknown,93.5
ZXM8,Unknown,99.76
UA25,Unknown,97.66
FC90,Unknown,94.08
SB7F,Unknown,90.85
EA92,Unknown,96.77
O9E0,20°C for 60 min,96.08
CR0Q,Steaming,90.71
83WX,50°C for 10 min,91.58
LRAV,Unknown,97.67
LWWO,Unknown,92.97
ZGFT,Unknown,99.08
20EA,Unknown,95.42
Y25R,Unknown,99.37
7VJA,Unknown,92.07
ODZU,Freezing for 20 min,95.13
FGMN,50°C for 10 min,98.06
5FPX,Unknown,95.07
YFLQ,Unknown,94.3
G3OP,Unknown,95.96
OYT4,Unknown,94.84
TZ2G,20°C for 60 min,99.99
M20M,Unknown,90.51
U3YR,Unknown,93.9
VNTY,Unknown,54.11
TF65,Unknown,96.93
DPCJ,Unknown,96.53
RQVK,Unknown,97.49
9JJS,Freezing for 20 min,98.47
4ZIX,Unknown,97.47
M4FN,50°C for 10 min,90.24
K6R5,Unknown,94.53
LOGJ,Unknown,92.4
CAA3,Unknown,99.88
3ECL,Unknown,92.72
A84H,Unknown,90.57
FDPU,Unknown,94.54
ZLWJ,Unknown,97.35
U6DI,Unknown,90.89
MIWS,Steaming,96.07
TVH4,Unknown,92.48
5LQR,20°C for 60 min,98.55
4XBW,Unknown,94.58
M0AU,70°C for 10 min,99.7
E2ZS,Steaming,92.73
7242,20°C for 60 min,96.22
I7U3,Unknown,98.46
AO72,50°C for 10 min,88.21
